index,Spielzeit,Datum,Stück,Autor,Regie,Musik,Bühnenbild,Kostüme,Choreographie,Ortsvermerk,Aufführungsvermerk,SpeziellerAnlass,id,Tag,Nr_Spielzeit,DuplicateDate,Nr_Stück,Neujahr
0,1938_1939,09/03/1938,Frau Warrens Gewerbe,"Shaw, George Bernard","Heinz, Wolfgang",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1938_193909/03/1938Frau Warrens Gewerbe,1938-09-03,1,False,0,False
1,1938_1939,09/08/1938,Schuld und Sühne,"Dostojewskij, Fjodor Michajlowitsch","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193909/08/1938Schuld und Sühne,1938-09-08,1,False,1,False
2,1938_1939,09/17/1938,Die Schule der Frauen,"Molière, Jean Baptiste","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193909/17/1938Die Schule der Frauen,1938-09-17,1,False,2,False
3,1938_1939,09/22/1938,Dyckerpotts Erben,"Grötzsch, Robert","Valentin, Hermann",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193909/22/1938Dyckerpotts Erben,1938-09-22,1,False,3,False
4,1938_1939,09/29/1938,Der kleine Sündenfall,"Arx, Cäsar von","Steckel, Leonard","Weilenmann, Bill","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1938_193909/29/1938Der kleine Sündenfall,1938-09-29,1,False,4,False
5,1938_1939,10/06/1938,Erinnerst Du Dich,"Saville, Edith; Carlton, John","Heinz, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193910/06/1938Erinnerst Du Dich,1938-10-06,1,False,5,False
6,1938_1939,10/13/1938,König Oedipus,Sophokles,"Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193910/13/1938König Oedipus,1938-10-13,1,False,6,False
7,1938_1939,10/22/1938,Götz von Berlichingen,"Goethe, Johann Wolfgang von","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193910/22/1938Götz von Berlichingen,1938-10-22,1,False,7,False
8,1938_1939,10/27/1938,Die Venus vom Tivoli,"Haggenmacher, Peter","Schweizer, Richard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193910/27/1938Die Venus vom Tivoli,1938-10-27,1,False,8,False
9,1938_1939,11/03/1938,Sechste Etage,"Gehri, Alfred","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1938_193911/03/1938Sechste Etage,1938-11-03,1,False,9,False
10,1938_1939,11/17/1938,Bellman,"Zuckmayer, Carl","Lindtberg, Leopold","Bellman, Carl Michael","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1938_193911/17/1938Bellman,1938-11-17,1,False,10,False
11,1938_1939,11/24/1938,Duo,"Géraldy, Paul","Delius, Fritz",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1938_193911/24/1938Duo,1938-11-24,1,False,11,False
12,1938_1939,12/03/1938,Jedermann 1938,"Lesch, Walter","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1938_193912/03/1938Jedermann 1938,1938-12-03,1,False,12,False
13,1938_1939,12/15/1938,Hanneles Himmelfahrt,"Hauptmann, Gerhart","Steckel, Leonard","Weilenmann, Bill","Otto, Teo",0,0,Grosse Bühne,0,0,1938_193912/15/1938Hanneles Himmelfahrt,1938-12-15,1,False,13,False
14,1938_1939,12/22/1938,Talleyrand und Napoleon,"Kesser, Hermann","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1938_193912/22/1938Talleyrand und Napoleon,1938-12-22,1,False,14,False
15,1938_1939,12/31/1938,Das Ministerium ist beleidigt,"Heller, Fred; Engler, Bruno","Steckel, Leonard","Märker, Leonhard","Furrer, Robert",0,0,Grosse Bühne,0,0,1938_193912/31/1938Das Ministerium ist beleidigt,1938-12-31,1,False,15,True
16,1938_1939,01/07/1939,Die Wildente,"Ibsen, Henrik","Heinz, Wolfgang",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1938_193901/07/1939Die Wildente,1939-01-07,1,False,16,False
17,1938_1939,01/14/1939,Fräulein Dr. med. Lawrence,"Hare, Patricia S.","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193901/14/1939Fräulein Dr. med. Lawrence,1939-01-14,1,False,17,False
18,1938_1939,01/26/1939,Wilhelm Tell,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1938_193901/26/1939Wilhelm Tell,1939-01-26,1,False,18,False
19,1938_1939,02/09/1939,Bomber für Japan,"Guggenheim, Werner Johannes","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193902/09/1939Bomber für Japan,1939-02-09,1,False,19,False
20,1938_1939,02/16/1939,Ja und Nein,"Horne, Kenneth","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193902/16/1939Ja und Nein,1939-02-16,1,False,20,False
21,1938_1939,02/25/1939,Die Macht der Finsternis,"Tolstoi, Leo","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193902/25/1939Die Macht der Finsternis,1939-02-25,1,False,21,False
22,1938_1939,03/09/1939,Eine kleine Stadt,"Wilder, Thornton","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1938_193903/09/1939Eine kleine Stadt,1939-03-09,1,False,22,False
23,1938_1939,03/17/1939,Nathan der Weise,"Lessing, Gotthold Ephraim","Wälterlin, Oskar",0,"Dünner, Willi",0,0,Grosse Bühne,0,0,1938_193903/17/1939Nathan der Weise,1939-03-17,1,False,23,False
24,1938_1939,03/23/1939,Sir Basils letztes Geschäft,"Gertsch, Max","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193903/23/1939Sir Basils letztes Geschäft,1939-03-23,1,False,24,False
25,1938_1939,04/01/1939,Der schwarze Hecht,"Amstein, Jürg","Wälterlin, Oskar","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1938_193904/01/1939Der schwarze Hecht,1939-04-01,1,False,25,False
26,1938_1939,04/14/1939,Die Jungfrau von Orléans,"Schiller, Friedrich von","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193904/14/1939Die Jungfrau von Orléans,1939-04-14,1,False,26,False
27,1938_1939,04/27/1939,Tartuffe,"Molière, Jean Baptiste","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193904/27/1939Tartuffe,1939-04-27,1,False,27,False
28,1938_1939,05/11/1939,Die Kameliendame,"Dumas, Alexandre (fils)","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193905/11/1939Die Kameliendame,1939-05-11,1,False,28,False
29,1938_1939,05/20/1939,Helden,"Shaw, George Bernard","Heinz, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193905/20/1939Helden,1939-05-20,1,False,29,False
30,1938_1939,06/03/1939,Die tote Tante und andere Begebenheiten,"Goetz, Curt","Langhoff, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1938_193906/03/1939Die tote Tante und andere Begebenheiten,1939-06-03,1,False,30,False
31,1939_1940,08/24/1939,Gilberte de Courgenay,"Maeglin, Rudolph Bolo","Schweizer, Richard; Steckel, Leonard","Haug, Hans","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194008/24/1939Gilberte de Courgenay,1939-08-24,2,False,0,False
32,1939_1940,09/07/1939,Komödie der Irrungen,"Shakespeare, William","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194009/07/1939Komödie der Irrungen,1939-09-07,2,False,1,False
33,1939_1940,09/14/1939,Die Zeit und die Conways,"Priestley, John Boynton","Langhoff, Wolfgang",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194009/14/1939Die Zeit und die Conways,1939-09-14,2,False,2,False
34,1939_1940,09/21/1939,Judith,"Hebbel, Friedrich","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194009/21/1939Judith,1939-09-21,2,False,3,False
35,1939_1940,09/28/1939,Ein Glas Wasser,"Scribe, Augustin Eugène","Heinz, Wolfgang","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194009/28/1939Ein Glas Wasser,1939-09-28,2,False,4,False
36,1939_1940,10/07/1939,"Weh dem, der lügt","Grillparzer, Franz","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,"1939_194010/07/1939Weh dem, der lügt",1939-10-07,2,False,5,False
37,1939_1940,10/12/1939,Die Nacht wird kommen,"Williams, Emlyn","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194010/12/1939Die Nacht wird kommen,1939-10-12,2,False,6,False
38,1939_1940,10/26/1939,Die heilige Johanna,"Shaw, George Bernard","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194010/26/1939Die heilige Johanna,1939-10-26,2,False,7,False
39,1939_1940,11/02/1939,Das schöne Abenteuer,"Flers, Robert de; Caillavet, Gaston de; Rey, Etienne","Schnyder, Franz",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194011/02/1939Das schöne Abenteuer,1939-11-02,2,False,8,False
40,1939_1940,11/09/1939,Der Richter von Zalamea,"Calderon de la Barca, Pedro","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194011/09/1939Der Richter von Zalamea,1939-11-09,2,False,9,False
41,1939_1940,11/16/1939,Stiftsdamen,"Breidahl, Axel","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194011/16/1939Stiftsdamen,1939-11-16,2,False,10,False
42,1939_1940,11/25/1939,Lincoln,"Sherwood, Richard Bringsley","Schnyder, Franz",0,"Otto, Teo",0,0,Grosse Bühne,Deutschsprachige Erstaufführung,0,1939_194011/25/1939Lincoln,1939-11-25,2,False,11,False
43,1939_1940,12/02/1939,Das grosse Welttheater,"Hofmannsthal, Hugo von","Wälterlin, Oskar","Blum, Robert","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194012/02/1939Das grosse Welttheater,1939-12-02,2,False,12,False
44,1939_1940,12/09/1939,Viel Lärm um nichts,"Shakespeare, William","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194012/09/1939Viel Lärm um nichts,1939-12-09,2,False,13,False
45,1939_1940,12/20/1939,Der Kaiser von Portugallien,"Lagerlöf, Selma","Schnyder, Franz",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194012/20/1939Der Kaiser von Portugallien,1939-12-20,2,False,14,False
46,1939_1940,12/31/1939,Der böse Geist Lumpazivagabundus,"Nestroy, Johann Nepomuk","Lindtberg, Leopold","Müller, Adolf; Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194012/31/1939Der böse Geist Lumpazivagabundus,1939-12-31,2,False,15,True
47,1939_1940,01/11/1940,Emilia Galotti,"Lessing, Gotthold Ephraim","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194001/11/1940Emilia Galotti,1940-01-11,2,False,16,False
48,1939_1940,01/18/1940,Pioniere,"Bührer, Jakob","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1939_194001/18/1940Pioniere,1940-01-18,2,False,17,False
49,1939_1940,01/25/1940,Friedliche Hochzeit,"MacCracken, Esther","Schnyder, Franz",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194001/25/1940Friedliche Hochzeit,1940-01-25,2,False,18,False
50,1939_1940,02/08/1940,Dantons Tod,"Büchner, Georg","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194002/08/1940Dantons Tod,1940-02-08,2,False,19,False
51,1939_1940,02/15/1940,Antigone,Sophokles,"Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1939_194002/15/1940Antigone,1940-02-15,2,False,20,False
52,1939_1940,02/24/1940,Jenny und der Herr im Frack,"Zoch, Georg","Langhoff, Wolfgang",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194002/24/1940Jenny und der Herr im Frack,1940-02-24,2,False,21,False
53,1939_1940,03/14/1940,Glück im Haus,"Létraz, Jean de","Schnyder, Franz","Steinbrecher, Alexander","Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194003/14/1940Glück im Haus,1940-03-14,2,False,22,False
54,1939_1940,03/21/1940,Undine,"Giraudoux, Jean","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1939_194003/21/1940Undine,1940-03-21,2,False,23,False
55,1939_1940,04/04/1940,Faust I,"Goethe, Johann Wolfgang von","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,"Terpis, Max",Grosse Bühne,0,0,1939_194004/04/1940Faust I,1940-04-04,2,True,24,False
56,1939_1940,04/13/1940,Ein Volksfeind,"Ibsen, Henrik","Schnyder, Franz",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194004/13/1940Ein Volksfeind,1940-04-13,2,False,25,False
57,1939_1940,04/25/1940,Strassenmusik,"Schurek, Paul","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194004/25/1940Strassenmusik,1940-04-25,2,False,26,False
58,1939_1940,05/02/1940,Steibruch,"Welti, Albert Jacob","Steiner, Koni",0,0,0,0,Grosse Bühne,0,0,1939_194005/02/1940Steibruch,1940-05-02,2,False,27,False
59,1939_1940,06/17/1940,Das Puppenspiel vom Doktor Faust,Verschiedene Autoren,"Steckel, Leonard","Burkhard, Paul; Valeska Hirsch, Martha","Otto, Teo",0,0,Grosse Bühne,0,"Wohltätigkeitsabend ""Post Faustum"" zugunsten des Ensembles",1939_194006/17/1940Das Puppenspiel vom Doktor Faust,1940-06-17,2,False,28,False
60,1939_1940,06/22/1940,Spiel im Schloss,"Molnar, Franz","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1939_194006/22/1940Spiel im Schloss,1940-06-22,2,False,29,False
61,1940_1941,09/19/1940,Maria Stuart,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo","Otto, Teo",0,Grosse Bühne,0,0,1940_194109/19/1940Maria Stuart,1940-09-19,3,False,0,False
62,1940_1941,09/26/1940,Am hellichten Tag,"Helwig, Paul","Paryla, Karl",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194109/26/1940Am hellichten Tag,1940-09-26,3,False,1,False
63,1940_1941,10/03/1940,Die Ratten,"Hauptmann, Gerhart","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194110/03/1940Die Ratten,1940-10-03,3,False,2,False
64,1940_1941,10/10/1940,Die Fassade,"Faesi, Robert","Schnyder, Franz",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194110/10/1940Die Fassade,1940-10-10,3,False,3,False
65,1940_1941,10/17/1940,Die lustigen Weiber von Windsor,"Shakespeare, William","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1940_194110/17/1940Die lustigen Weiber von Windsor,1940-10-17,3,False,4,False
66,1940_1941,10/31/1940,Der Schatten,"Reinhart, Hans","Wälterlin, Oskar","Petyrek, Felix","Otto, Teo",0,0,Grosse Bühne,0,0,1940_194110/31/1940Der Schatten,1940-10-31,3,False,5,False
67,1940_1941,11/02/1940,Der Soldat Tanaka,"Kaiser, Georg","Schnyder, Franz",0,"Furrer, Robert",0,0,Grosse Bühne,Uraufführung,0,1940_194111/02/1940Der Soldat Tanaka,1940-11-02,3,False,6,False
68,1940_1941,11/16/1940,Feine Leute,"Shaw, Irwin","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194111/16/1940Feine Leute,1940-11-16,3,False,7,False
69,1940_1941,11/23/1940,Frymann,"Guggenheim, Werner Johannes","Guggenheim, Werner Johannes",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194111/23/1940Frymann,1940-11-23,3,False,8,False
70,1940_1941,12/05/1940,Heinrich VIII. und seine sechste Frau,"Feiler, Max Christian","Ophüls, Max","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1940_194112/05/1940Heinrich VIII. und seine sechste Frau,1940-12-05,3,False,9,False
71,1940_1941,12/14/1940,Figaros Hochzeit oder Der tolle Tag,"Beaumarchais, Pierre Augustin Caron de","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194112/14/1940Figaros Hochzeit oder Der tolle Tag,1940-12-14,3,False,10,False
72,1940_1941,12/31/1940,Der Bauer als Millionär oder Das Mädchen aus der Feenwelt,"Raimund, Ferdinand","Lindtberg, Leopold","Drechsler, Johannes","Otto, Teo; Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194112/31/1940Der Bauer als Millionär oder Das Mädchen aus der Feenwelt,1940-12-31,3,False,11,True
73,1940_1941,01/09/1941,Die Ehe ein Traum,"Gertsch, Max","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194101/09/1941Die Ehe ein Traum,1941-01-09,3,False,12,False
74,1940_1941,01/16/1941,Magie,"Chesterton, Gilbert Keith","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194101/16/1941Magie,1941-01-16,3,False,13,False
75,1940_1941,01/30/1941,Don Carlos,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194101/30/1941Don Carlos,1941-01-30,3,False,14,False
76,1940_1941,02/13/1941,Gespenster,"Ibsen, Henrik","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194102/13/1941Gespenster,1941-02-13,3,False,15,False
77,1940_1941,02/20/1941,Das Kaffeehaus,"Goldoni, Carlo","Steckel, Leonard","Burkhard, Paul","Furrer, Robert",0,"Rosen, Heinz",Grosse Bühne,0,0,1940_194102/20/1941Das Kaffeehaus,1941-02-20,3,False,16,False
78,1940_1941,03/01/1941,Romanze in Plüsch,"Arx, Cäsar von","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1940_194103/01/1941Romanze in Plüsch,1941-03-01,3,False,17,False
79,1940_1941,03/20/1941,Romeo und Julia,"Shakespeare, William","Ophüls, Max",0,"Otto, Teo",0,"Baur, Gilbert",Grosse Bühne,0,0,1940_194103/20/1941Romeo und Julia,1941-03-20,3,False,18,False
80,1940_1941,03/27/1941,Iphigenie auf Tauris,"Goethe, Johann Wolfgang von","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194103/27/1941Iphigenie auf Tauris,1941-03-27,3,False,19,False
81,1940_1941,04/05/1941,Der Lügner und die Nonne,"Goetz, Curt","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194104/05/1941Der Lügner und die Nonne,1941-04-05,3,False,20,False
82,1940_1941,04/19/1941,Mutter Courage und ihre Kinder,"Brecht, Bertolt","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,Uraufführung,0,1940_194104/19/1941Mutter Courage und ihre Kinder,1941-04-19,3,False,21,False
83,1940_1941,05/01/1941,Das Konzert,"Bahr, Hermann","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194105/01/1941Das Konzert,1941-05-01,3,False,22,False
84,1940_1941,05/15/1941,Julius Caesar,"Shakespeare, William","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1940_194105/15/1941Julius Caesar,1941-05-15,3,False,23,False
85,1940_1941,05/24/1941,Bunbury oder Ernst sein ist alles,"Wilde, Oscar","Heinz, Wolfgang",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1940_194105/24/1941Bunbury oder Ernst sein ist alles,1941-05-24,3,False,24,False
86,1940_1941,06/05/1941,Irgendwo in der Schweiz,"Gehri, Alfred","Wälterlin, Oskar","Schmid, Louis","Furrer, Robert",0,0,Grosse Bühne,Uraufführung,0,1940_194106/05/1941Irgendwo in der Schweiz,1941-06-05,3,False,25,False
87,1940_1941,06/12/1941,Dame Kobold,"Calderon de la Barca, Pedro","Steckel, Leonard","Telemann, Georg Philipp; Rameau, Jean-Philippe","Otto, Teo",0,0,Grosse Bühne,0,0,1940_194106/12/1941Dame Kobold,1941-06-12,3,False,26,False
88,1940_1941,06/28/1941,Onkel Wanja,"Tschechow, Anton","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1940_194106/28/1941Onkel Wanja,1941-06-28,3,False,27,False
89,1941_1942,09/06/1941,Mira Bell (Nina),"Frank, Bruno","Lenz, Max Werner",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194209/06/1941Mira Bell (Nina),1941-09-06,4,False,0,False
90,1941_1942,09/18/1941,König Johann,"Shakespeare, William","Wälterlin, Oskar","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1941_194209/18/1941König Johann,1941-09-18,4,False,1,False
91,1941_1942,09/27/1941,Man kann nie wissen,"Shaw, George Bernard","Vaucher, Charles Ferdinand",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194209/27/1941Man kann nie wissen,1941-09-27,4,False,2,False
92,1941_1942,10/04/1941,Leuchtfeuer,"Ardrey, Robert","Steckel, Leonard",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194210/04/1941Leuchtfeuer,1941-10-04,4,False,3,False
93,1941_1942,10/11/1941,Elektra,"Hofmannsthal, Hugo von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194210/11/1941Elektra,1941-10-11,4,False,4,False
94,1941_1942,10/16/1941,John Gabriel Borkman,"Ibsen, Henrik","Paryla, Karl",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194210/16/1941John Gabriel Borkman,1941-10-16,4,False,5,False
95,1941_1942,10/23/1941,Ingeborg,"Götz, Curt","Horwitz, Kurt",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194210/23/1941Ingeborg,1941-10-23,4,False,6,False
96,1941_1942,11/06/1941,Der Ritter vom Mirakel,"Lope de Vega, Carpio Felix","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1941_194211/06/1941Der Ritter vom Mirakel,1941-11-06,4,False,7,False
97,1941_1942,11/13/1941,Torquato Tasso,"Goethe, Johann Wolfgang von","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194211/13/1941Torquato Tasso,1941-11-13,4,False,8,False
98,1941_1942,11/22/1941,Fuhrmann Henschel,"Hauptmann, Gerhart","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194211/22/1941Fuhrmann Henschel,1941-11-22,4,False,9,False
99,1941_1942,11/29/1941,Meine Schwester und ich,"Berr, Georges; Verneuil, Louis","Paryla, Karl","Benatzky, Ralph","Furrer, Robert",0,"Carola, Edith",Grosse Bühne,0,0,1941_194211/29/1941Meine Schwester und ich,1941-11-29,4,False,10,False
100,1941_1942,12/13/1941,König Heinrich IV.,"Shakespeare, William","Steckel, Leonard","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1941_194212/13/1941König Heinrich IV.,1941-12-13,4,False,11,False
101,1941_1942,12/31/1941,Einen Jux will er sich machen,"Nestroy, Johann Nepomuk","Lindtberg, Leopold","Burkhard, Paul","Otto, Teo",0,0,Grosse Bühne,0,0,1941_194212/31/1941Einen Jux will er sich machen,1941-12-31,4,False,12,True
102,1941_1942,01/15/1942,Hier schlief George Washington,"Hart, Moos; Kaufman, George S.","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194201/15/1942Hier schlief George Washington,1942-01-15,4,False,13,False
103,1941_1942,01/24/1942,Major Barbara,"Shaw, George Bernard","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194201/24/1942Major Barbara,1942-01-24,4,False,14,False
104,1941_1942,01/29/1942,Liebelei,"Schnitzler, Arthur","Paryla, Karl",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194201/29/1942Liebelei,1942-01-29,4,False,15,False
105,1941_1942,02/12/1942,Die Braut von Messina,"Schiller, Friedrich von","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194202/12/1942Die Braut von Messina,1942-02-12,4,False,16,False
106,1941_1942,02/16/1942,Wilhelm Tell,"Schiller, Friedrich von","Wälterlin, Oskar",0,"Gauchat, Pierre",0,0,Stadttheater,0,0,1941_194202/16/1942Wilhelm Tell,1942-02-16,4,False,17,False
107,1941_1942,02/26/1942,Heirat wider Willen,"Molière, Jean Baptiste","Paryla, Karl",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194202/26/1942Heirat wider Willen,1942-02-26,4,True,18,False
108,1941_1942,02/26/1942,Er ist an allem Schuld,"Tolstoi, Leo","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194202/26/1942Er ist an allem Schuld,1942-02-26,4,True,19,False
109,1941_1942,02/26/1942,Ein ruhiges Heim,"Courteline, Georges","Paryla, Karl",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194202/26/1942Ein ruhiges Heim,1942-02-26,4,True,20,False
110,1941_1942,02/26/1942,Mimensiege,"Courteline, Georges","Paryla, Karl",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194202/26/1942Mimensiege,1942-02-26,4,True,21,False
111,1941_1942,03/05/1942,Das schwache Geschlecht,"Bourdet, Edouard","Wälterlin, Oskar",0,"Otto, Teo",0,0,Grosse Bühne,0,Im Rahmen der Modewoche,1941_194203/05/1942Das schwache Geschlecht,1942-03-05,4,False,22,False
112,1941_1942,03/19/1942,König Richard III.,"Shakespeare, William","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194203/19/1942König Richard III.,1942-03-19,4,False,23,False
113,1941_1942,03/28/1942,Regen und Wind,"Hodge, Merton","Horwitz, Kurt",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194203/28/1942Regen und Wind,1942-03-28,4,False,24,False
114,1941_1942,04/09/1942,Der lebende Leichnam,"Tolstoi, Leo","Lindtberg, Leopold",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194204/09/1942Der lebende Leichnam,1942-04-09,4,False,25,False
115,1941_1942,04/18/1942,Marius,"Pagnol, Marcel","Steckel, Leonard",0,"Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194204/18/1942Marius,1942-04-18,4,False,26,False
116,1941_1942,04/30/1942,Frühlings Erwachen,"Wedekind, Frank","Lindtberg, Leopold",0,"Otto, Teo",0,0,Grosse Bühne,0,0,1941_194204/30/1942Frühlings Erwachen,1942-04-30,4,False,27,False
117,1941_1942,05/16/1942,Karl der III. und Anna von Oesterreich,"Rössner, Manfried","Horwitz, Kurt","Rössner, Hellmut","Furrer, Robert",0,0,Grosse Bühne,0,0,1941_194205/16/1942Karl der III. und Anna von Oesterreich,1942-05-16,4,False,28,False
